giocatore,punti_totali,tiri_liberi,due_punti,tre_punti,squadra,avversario,partita,id_gara
Marchetti D.,0,0,0,0,Basket Ajaccio 1988,Cbba Olimpia Cologno,C,5685
Moraja A.,0,0,0,0,Basket Ajaccio 1988,Cbba Olimpia Cologno,C,5685
Volpin A.,0,0,0,0,Basket Ajaccio 1988,Cbba Olimpia Cologno,C,5685
Sturlesi N.,6,0,3,0,Social Osa,Azzurri Niguardese,C,5686
Rabacchin A.,6,2,2,0,Social Osa,Azzurri Niguardese,C,5686
Baccalaro M.,4,4,0,0,Social Osa,Azzurri Niguardese,C,5686
Di Gioia D.,3,0,0,1,Social Osa,Azzurri Niguardese,C,5686
Gaboli S.,2,0,1,0,Social Osa,Azzurri Niguardese,C,5686
Iaretti N.,2,0,1,0,Social Osa,Azzurri Niguardese,C,5686
Montalbetti F.,2,0,1,0,Social Osa,Azzurri Niguardese,C,5686
Garatti G.,2,0,1,0,Social Osa,Azzurri Niguardese,C,5686
Cantarin E.,1,1,0,0,Social Osa,Azzurri Niguardese,C,5686
Gaffuri G.,0,0,0,0,Social Osa,Azzurri Niguardese,C,5686
Marini /,14,0,7,0,Azzurri Niguardese,Social Osa,T,5686
Morosini /,13,6,2,1,Azzurri Niguardese,Social Osa,T,5686
Causin /,12,1,4,1,Azzurri Niguardese,Social Osa,T,5686
Mantovani /,12,0,3,2,Azzurri Niguardese,Social Osa,T,5686
Mauri /,8,1,2,1,Azzurri Niguardese,Social Osa,T,5686
Tomaselli /,6,0,0,2,Azzurri Niguardese,Social Osa,T,5686
Stilinovic /,4,0,2,0,Azzurri Niguardese,Social Osa,T,5686
Tortoreto /,4,0,2,0,Azzurri Niguardese,Social Osa,T,5686
De Marchi /,2,0,1,0,Azzurri Niguardese,Social Osa,T,5686
Bevivino /,2,0,1,0,Azzurri Niguardese,Social Osa,T,5686
Polio /,0,0,0,0,Azzurri Niguardese,Social Osa,T,5686
Sancini T.,14,4,5,0,Aurora Trezzo,Pall.Carugate,C,5687
Mantegazza R.,9,1,4,0,Aurora Trezzo,Pall.Carugate,C,5687
Scotti R.,7,0,2,1,Aurora Trezzo,Pall.Carugate,C,5687
Magoga M.,5,1,2,0,Aurora Trezzo,Pall.Carugate,C,5687
Pochintesta R.,5,0,1,1,Aurora Trezzo,Pall.Carugate,C,5687
Quadri T.,2,0,1,0,Aurora Trezzo,Pall.Carugate,C,5687
Leoni L.,2,0,1,0,Aurora Trezzo,Pall.Carugate,C,5687
Colombo D.,2,0,1,0,Aurora Trezzo,Pall.Carugate,C,5687
Albani P.,2,0,1,0,Aurora Trezzo,Pall.Carugate,C,5687
Brambilla L.,0,0,0,0,Aurora Trezzo,Pall.Carugate,C,5687
Rinaldi D.,0,0,0,0,Aurora Trezzo,Pall.Carugate,C,5687
Motta G.,0,0,0,0,Aurora Trezzo,Pall.Carugate,C,5687
Beltrame L.,19,4,6,1,Pall.Carugate,Aurora Trezzo,T,5687
Ghezzi S.,18,0,6,2,Pall.Carugate,Aurora Trezzo,T,5687
Bonfanti S.,11,3,1,2,Pall.Carugate,Aurora Trezzo,T,5687
Pizzul D.,11,0,4,1,Pall.Carugate,Aurora Trezzo,T,5687
Iacopetta M.,11,2,3,1,Pall.Carugate,Aurora Trezzo,T,5687
Ragnolini M.,7,1,3,0,Pall.Carugate,Aurora Trezzo,T,5687
Bai G.,5,0,1,1,Pall.Carugate,Aurora Trezzo,T,5687
Spinelli M.,3,0,0,1,Pall.Carugate,Aurora Trezzo,T,5687
Maccagni A.,3,3,0,0,Pall.Carugate,Aurora Trezzo,T,5687
Iacopetta L.,2,0,1,0,Pall.Carugate,Aurora Trezzo,T,5687
Lingiardi P.,0,0,0,0,Pall.Carugate,Aurora Trezzo,T,5687
Tamburrini G.,0,0,0,0,Pall.Carugate,Aurora Trezzo,T,5687
Donghi M.,21,2,8,1,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Arienti A.,21,1,4,4,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Di Caccamo A.,6,0,3,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Carota A.,5,1,2,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Pandolfi A.,3,1,1,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Capelli G.,3,0,0,1,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Schiatti F.,2,0,1,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Astuni M.,2,0,1,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Pisani D.,0,0,0,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Galliani M.,0,0,0,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Giacalone F.,0,0,0,0,Basket San Rocco 2013 Seregno,Cesano Seveso,C,5688
Pedretti F.,27,13,1,4,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Callegher R.,13,3,5,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Bianchi E.,11,2,3,1,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Bandini L.,9,2,2,1,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Cesana A.,4,0,2,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Montagnani G.,2,0,1,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Confalonieri O.,2,0,1,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Rho S.,0,0,0,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Canciani E.,0,0,0,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Cervellera N.,0,0,0,0,Cesano Seveso,Basket San Rocco 2013 Seregno,T,5688
Bassi P.,20,4,8,0,Basket Ajaccio 1988,Social Osa,C,5689
Fina E.,13,8,1,1,Basket Ajaccio 1988,Social Osa,C,5689
Moalli D.,11,7,2,0,Basket Ajaccio 1988,Social Osa,C,5689
Barnini E.,10,0,5,0,Basket Ajaccio 1988,Social Osa,C,5689
Carriero C.,10,0,2,2,Basket Ajaccio 1988,Social Osa,C,5689
Moraja A.,9,1,4,0,Basket Ajaccio 1988,Social Osa,C,5689
Mariani M.,4,2,1,0,Basket Ajaccio 1988,Social Osa,C,5689
Bordoni A.,1,1,0,0,Basket Ajaccio 1988,Social Osa,C,5689
Volpin A.,0,0,0,0,Basket Ajaccio 1988,Social Osa,C,5689
Baccalaro M.,15,5,2,2,Social Osa,Basket Ajaccio 1988,T,5689
Gaboli S.,13,1,6,0,Social Osa,Basket Ajaccio 1988,T,5689
Sturlesi N.,9,1,1,2,Social Osa,Basket Ajaccio 1988,T,5689
Rabacchin A.,6,2,2,0,Social Osa,Basket Ajaccio 1988,T,5689
Lissi M.,2,2,0,0,Social Osa,Basket Ajaccio 1988,T,5689
Iaretti N.,2,0,1,0,Social Osa,Basket Ajaccio 1988,T,5689
Gariboldi G.,2,0,1,0,Social Osa,Basket Ajaccio 1988,T,5689
Garatti G.,0,0,0,0,Social Osa,Basket Ajaccio 1988,T,5689
Poscini A.,0,0,0,0,Social Osa,Basket Ajaccio 1988,T,5689
Brioschi N.,16,2,4,2,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Rusconi L.,12,1,4,1,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Dezani A.,5,1,2,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Varisco L.,5,1,2,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Ianni A.,5,0,1,1,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Marci G.,2,0,1,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Terrana L.,2,0,1,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Pizzi L.,0,0,0,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Marci A.,0,0,0,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Giuseppetti M.,0,0,0,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Schiavone R.,0,0,0,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Conti S.,0,0,0,0,Cgb Brugherio,Posal Sesto San Giovanni,C,5690
Negretto S.,20,2,9,0,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Nava S.,14,2,3,2,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Buonaguidi N.,13,4,3,1,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Fabbricotti M.,10,3,2,1,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Vailati V.,9,0,3,1,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Nava A.,6,0,3,0,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Capaccioli L.,4,0,2,0,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Vignati R.,2,0,1,0,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Faustini L.,0,0,0,0,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Marchese F.,0,0,0,0,Posal Sesto San Giovanni,Cgb Brugherio,T,5690
Marcotti Luca,17,2,3,3,Inzago Basket,Azzurri Niguardese,C,5691
Gorla Mattia,8,2,3,0,Inzago Basket,Azzurri Niguardese,C,5691
Ronzoni Alessandro,7,1,3,0,Inzago Basket,Azzurri Niguardese,C,5691
Balconi Paolo,6,0,0,2,Inzago Basket,Azzurri Niguardese,C,5691
Brambilla Francesco,6,2,2,0,Inzago Basket,Azzurri Niguardese,C,5691
Cavalli Simone,5,0,1,1,Inzago Basket,Azzurri Niguardese,C,5691
Dossi Simone,5,0,1,1,Inzago Basket,Azzurri Niguardese,C,5691
Stigliani Matteo,4,0,2,0,Inzago Basket,Azzurri Niguardese,C,5691
Galli Marco,3,1,1,0,Inzago Basket,Azzurri Niguardese,C,5691
Motta Achille,0,0,0,0,Inzago Basket,Azzurri Niguardese,C,5691
Marini /,27,0,9,3,Azzurri Niguardese,Inzago Basket,T,5691
Morosini /,13,6,2,1,Azzurri Niguardese,Inzago Basket,T,5691
Panfili /,12,1,1,3,Azzurri Niguardese,Inzago Basket,T,5691
Causin /,9,0,3,1,Azzurri Niguardese,Inzago Basket,T,5691
Tortoreto /,9,2,2,1,Azzurri Niguardese,Inzago Basket,T,5691
Mantovani /,4,0,2,0,Azzurri Niguardese,Inzago Basket,T,5691
Bevivino /,2,0,1,0,Azzurri Niguardese,Inzago Basket,T,5691
De Marchi /,0,0,0,0,Azzurri Niguardese,Inzago Basket,T,5691
Polio /,0,0,0,0,Azzurri Niguardese,Inzago Basket,T,5691
Di Natale G.,0,0,0,0,Azzurri Niguardese,Inzago Basket,T,5691
Spinelli M.,15,4,4,1,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Ghezzi S.,11,0,4,1,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Maccagni A.,11,3,4,0,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Ragnolini M.,11,2,3,1,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Iacopetta M.,11,0,1,3,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Pizzul D.,5,3,1,0,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Paviglianiti D.,5,0,1,1,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Mainetti A.,4,2,1,0,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Bai G.,4,1,0,1,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Iacopetta L.,0,0,0,0,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Lingiardi P.,0,0,0,0,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Bonfanti S.,0,0,0,0,Pall.Carugate,Cbba Olimpia Cologno,C,5692
Bonazzoli Stefano,20,1,8,1,Acli Trecella,Cesano Seveso,C,5693
Mandelli Giovanni,9,5,2,0,Acli Trecella,Cesano Seveso,C,5693
Omodei Cristian,7,3,2,0,Acli Trecella,Cesano Seveso,C,5693
Costa Luca,6,0,3,0,Acli Trecella,Cesano Seveso,C,5693
Cerea Filippo,6,0,0,2,Acli Trecella,Cesano Seveso,C,5693
Bassi Andrea,4,2,1,0,Acli Trecella,Cesano Seveso,C,5693
Caterina Alessandro,3,1,1,0,Acli Trecella,Cesano Seveso,C,5693
Invernizzi Filippo,2,0,1,0,Acli Trecella,Cesano Seveso,C,5693
Santoro Lorenzo,2,2,0,0,Acli Trecella,Cesano Seveso,C,5693
Battaioni A.,2,0,1,0,Acli Trecella,Cesano Seveso,C,5693
Caterina Alberto,0,0,0,0,Acli Trecella,Cesano Seveso,C,5693
Castellani Davide,0,0,0,0,Acli Trecella,Cesano Seveso,C,5693
Pedretti F.,27,7,10,0,Cesano Seveso,Acli Trecella,T,5693
Bianchi E.,22,5,4,3,Cesano Seveso,Acli Trecella,T,5693
Rho S.,8,0,1,2,Cesano Seveso,Acli Trecella,T,5693
Callegher R.,8,0,4,0,Cesano Seveso,Acli Trecella,T,5693
Gianotti D.,5,1,2,0,Cesano Seveso,Acli Trecella,T,5693
Cesana A.,2,2,0,0,Cesano Seveso,Acli Trecella,T,5693
Pasolini A.,1,1,0,0,Cesano Seveso,Acli Trecella,T,5693
Canciani E.,0,0,0,0,Cesano Seveso,Acli Trecella,T,5693
Montagnani G.,0,0,0,0,Cesano Seveso,Acli Trecella,T,5693
Digrandi S.,11,2,3,1,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Lilli L.,10,4,3,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Cruickshank E.H.,7,1,3,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Chini E.,6,0,3,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Digrandi S.,6,0,3,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Anzalone F.,5,1,2,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Filosa A.,3,1,1,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Tresoldi M.,3,1,1,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Perricone A.,3,1,1,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Testini E.,2,0,1,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Giglio A.,0,0,0,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Giamberti G.,0,0,0,0,Ado San Benedetto Milano,Basket San Rocco 2013 Seregno,C,5694
Tosetti R.,9,2,2,1,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Capelli G.,9,2,2,1,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Donghi M.,8,1,2,1,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Arienti A.,8,0,4,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Carota A.,5,1,2,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Di Caccamo A.,5,3,1,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Pandolfi A.,3,1,1,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Scaffidi M.,2,0,1,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Schiatti F.,1,1,0,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Astuni M.,0,0,0,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Buzzi F.,0,0,0,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Giacalone F.,0,0,0,0,Basket San Rocco 2013 Seregno,Ado San Benedetto Milano,T,5694
Lo Brutto Federico,27,0,9,3,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Gaeta Marco,16,2,7,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Leuci Claudio,10,0,5,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Marinozzi Claudio,10,0,2,2,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Viganò Jacopo,8,2,3,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Gianelli Andrea,4,0,2,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Angst Gabriele,4,0,2,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Barbesta Pietro,2,0,1,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Ferracin Fabio,2,0,1,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Fontana Riccardo,0,0,0,0,Ciesse Freebasket Milano,Aurora Trezzo,C,5695
Rinaldi D.,13,2,4,1,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Magoga M.,13,5,4,0,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Pochintesta R.,12,0,3,2,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Scotti R.,8,1,2,1,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Leoni L.,6,2,2,0,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Colombo D.,5,3,1,0,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Stifano S.,5,1,2,0,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Zanellato M.,0,0,0,0,Aurora Trezzo,Ciesse Freebasket Milano,T,5695
Buhaj S.,16,0,8,0,Social Osa,Inzago Basket,C,5696
Baccalaro M.,13,0,2,3,Social Osa,Inzago Basket,C,5696
Rabacchin A.,11,1,2,2,Social Osa,Inzago Basket,C,5696
Gaboli S.,7,1,3,0,Social Osa,Inzago Basket,C,5696
Carlone M.,5,0,1,1,Social Osa,Inzago Basket,C,5696
Cantarin E.,0,0,0,0,Social Osa,Inzago Basket,C,5696
Iaretti N.,0,0,0,0,Social Osa,Inzago Basket,C,5696
Montalbetti F.,0,0,0,0,Social Osa,Inzago Basket,C,5696
Garatti G.,0,0,0,0,Social Osa,Inzago Basket,C,5696
Poscini A.,0,0,0,0,Social Osa,Inzago Basket,C,5696
Brambilla Francesco,17,1,8,0,Inzago Basket,Social Osa,T,5696
Balconi Paolo,14,2,3,2,Inzago Basket,Social Osa,T,5696
Dossi Simone,7,0,2,1,Inzago Basket,Social Osa,T,5696
Marcotti Luca,6,2,2,0,Inzago Basket,Social Osa,T,5696
Ronzoni Alessandro,6,0,0,2,Inzago Basket,Social Osa,T,5696
Motta Achille,5,0,1,1,Inzago Basket,Social Osa,T,5696
Cavina Davide,4,0,2,0,Inzago Basket,Social Osa,T,5696
Gorla Mattia,4,0,2,0,Inzago Basket,Social Osa,T,5696
Stigliani Matteo,4,2,1,0,Inzago Basket,Social Osa,T,5696
Cavalli Simone,2,0,1,0,Inzago Basket,Social Osa,T,5696
Galli Marco,0,0,0,0,Inzago Basket,Social Osa,T,5696
Pedretti F.,19,2,7,1,Cesano Seveso,Osal Novate,C,5697
Bianchi E.,15,2,5,1,Cesano Seveso,Osal Novate,C,5697
Rho S.,8,2,0,2,Cesano Seveso,Osal Novate,C,5697
Callegher R.,5,1,2,0,Cesano Seveso,Osal Novate,C,5697
Cesana A.,4,0,2,0,Cesano Seveso,Osal Novate,C,5697
Montagnani G.,4,1,0,1,Cesano Seveso,Osal Novate,C,5697
Pasolini A.,4,0,2,0,Cesano Seveso,Osal Novate,C,5697
Bandini L.,3,1,1,0,Cesano Seveso,Osal Novate,C,5697
Gianotti D.,2,0,1,0,Cesano Seveso,Osal Novate,C,5697
Canciani E.,2,2,0,0,Cesano Seveso,Osal Novate,C,5697
Cervellera N.,2,0,1,0,Cesano Seveso,Osal Novate,C,5697
Confalonieri O.,0,0,0,0,Cesano Seveso,Osal Novate,C,5697
Corain C.,16,1,6,1,Osal Novate,Cesano Seveso,T,5697
Pasquini G.,15,5,2,2,Osal Novate,Cesano Seveso,T,5697
Vassallo D.,12,2,2,2,Osal Novate,Cesano Seveso,T,5697
Giugliano M.,6,1,1,1,Osal Novate,Cesano Seveso,T,5697
Martinez A.,5,0,1,1,Osal Novate,Cesano Seveso,T,5697
Ossoli T,3,0,0,1,Osal Novate,Cesano Seveso,T,5697
Plumari O.,2,0,1,0,Osal Novate,Cesano Seveso,T,5697
Samaritani F.,2,2,0,0,Osal Novate,Cesano Seveso,T,5697
Brandinali M.,0,0,0,0,Osal Novate,Cesano Seveso,T,5697
Vassallo M.,0,0,0,0,Osal Novate,Cesano Seveso,T,5697
Tortoreto /,18,6,6,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Mantovani /,11,3,4,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Marini /,9,0,3,1,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Panfili /,6,2,2,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Polio /,6,0,0,2,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Tomaselli /,5,2,0,1,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Morosini /,4,2,1,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Daleffe /,2,0,1,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
De Marchi /,0,0,0,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Causin /,0,0,0,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Bevivino /,0,0,0,0,Azzurri Niguardese,Cbba Olimpia Cologno,T,5698
Beltrame L.,12,4,1,2,Pall.Carugate,Cgb Brugherio,C,5699
Bai G.,10,2,1,2,Pall.Carugate,Cgb Brugherio,C,5699
Spinelli M.,9,2,2,1,Pall.Carugate,Cgb Brugherio,C,5699
Bonfanti S.,9,1,1,2,Pall.Carugate,Cgb Brugherio,C,5699
Pizzul D.,7,3,2,0,Pall.Carugate,Cgb Brugherio,C,5699
Mainetti A.,6,2,2,0,Pall.Carugate,Cgb Brugherio,C,5699
Tamburrini G.,4,1,0,1,Pall.Carugate,Cgb Brugherio,C,5699
Gangi P.,4,0,2,0,Pall.Carugate,Cgb Brugherio,C,5699
Iacopetta M.,4,0,2,0,Pall.Carugate,Cgb Brugherio,C,5699
Ragnolini M.,3,0,0,1,Pall.Carugate,Cgb Brugherio,C,5699
Paviglianiti D.,3,0,0,1,Pall.Carugate,Cgb Brugherio,C,5699
Iacopetta L.,2,0,1,0,Pall.Carugate,Cgb Brugherio,C,5699
Brioschi N.,12,4,1,2,Cgb Brugherio,Pall.Carugate,T,5699
Varisco L.,11,2,3,1,Cgb Brugherio,Pall.Carugate,T,5699
Rusconi L.,9,1,4,0,Cgb Brugherio,Pall.Carugate,T,5699
Schiavone R.,6,1,1,1,Cgb Brugherio,Pall.Carugate,T,5699
Conti S.,4,0,2,0,Cgb Brugherio,Pall.Carugate,T,5699
Marci G.,2,2,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Terrana L.,2,2,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Di Tullio A.,0,0,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Dezani A.,0,0,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Pizzi L.,0,0,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Marci A.,0,0,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Ianni A.,0,0,0,0,Cgb Brugherio,Pall.Carugate,T,5699
Capelli G.,14,2,0,4,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Carota A.,12,2,5,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Donghi M.,12,2,2,2,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Schiatti F.,9,2,2,1,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Scaffidi M.,9,2,2,1,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Arienti A.,5,0,1,1,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Pandolfi A.,2,0,1,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Tosetti R.,2,0,1,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Di Caccamo A.,2,2,0,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Astuni M.,0,0,0,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Bolis F.,0,0,0,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Giacalone F.,0,0,0,0,Basket San Rocco 2013 Seregno,Basket Ajaccio 1988,C,5700
Moalli D.,30,4,10,2,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Bassi P.,8,2,3,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Mariani M.,6,1,1,1,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Ronzoni D.,5,3,1,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Barnini E.,5,1,2,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Carriero C.,5,0,1,1,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Bernardello N.,4,2,1,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Moraja A.,4,0,2,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Fina E.,2,0,1,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Volpin A.,0,0,0,0,Basket Ajaccio 1988,Basket San Rocco 2013 Seregno,T,5700
Gaeta Marco,14,6,4,0,Ciesse Freebasket Milano,Acli Trecella,C,5701
Angst Gabriele,10,4,3,0,Ciesse Freebasket Milano,Acli Trecella,C,5701
Lo Brutto Federico,9,1,1,2,Ciesse Freebasket Milano,Acli Trecella,C,5701
Leuci Claudio,7,3,2,0,Ciesse Freebasket Milano,Acli Trecella,C,5701
Barbesta Pietro,5,3,1,0,Ciesse Freebasket Milano,Acli Trecella,C,5701
Marinozzi Claudio,5,0,1,1,Ciesse Freebasket Milano,Acli Trecella,C,5701
Ferracin Fabio,3,1,1,0,Ciesse Freebasket Milano,Acli Trecella,C,5701
Gianelli Andrea,0,0,0,0,Ciesse Freebasket Milano,Acli Trecella,C,5701
Cerea Filippo,20,1,2,5,Acli Trecella,Ciesse Freebasket Milano,T,5701
Bonazzoli Stefano,12,0,3,2,Acli Trecella,Ciesse Freebasket Milano,T,5701
Cerea Edoardo,11,1,2,2,Acli Trecella,Ciesse Freebasket Milano,T,5701
Costa Luca,10,0,5,0,Acli Trecella,Ciesse Freebasket Milano,T,5701
Sacchetti Andrea,10,1,3,1,Acli Trecella,Ciesse Freebasket Milano,T,5701
Bassi Andrea,7,0,2,1,Acli Trecella,Ciesse Freebasket Milano,T,5701
Omodei Cristian,4,0,2,0,Acli Trecella,Ciesse Freebasket Milano,T,5701
Caterina Alessandro,3,0,0,1,Acli Trecella,Ciesse Freebasket Milano,T,5701
Caterina Alberto,2,0,1,0,Acli Trecella,Ciesse Freebasket Milano,T,5701
Battaioni A.,1,1,0,0,Acli Trecella,Ciesse Freebasket Milano,T,5701
Invernizzi Filippo,0,0,0,0,Acli Trecella,Ciesse Freebasket Milano,T,5701
Castellani Davide,0,0,0,0,Acli Trecella,Ciesse Freebasket Milano,T,5701
Anzalone F.,18,1,7,1,Ado San Benedetto Milano,Aurora Trezzo,C,5702
Giglio A.,10,3,2,1,Ado San Benedetto Milano,Aurora Trezzo,C,5702
Cruickshank E.H.,10,2,4,0,Ado San Benedetto Milano,Aurora Trezzo,C,5702
Filosa A.,8,6,1,0,Ado San Benedetto Milano,Aurora Trezzo,C,5702
Digrandi S.,8,2,3,0,Ado San Benedetto Milano,Aurora Trezzo,C,5702
